steps,voltage_mV,pressure,temperature_C,humidity_percent,hour,minute
21575,2.85,7,29.05,58.42,19,43
21575,87.1,33,27.94,67.92,19,43
21575,100.33,34,33.01,53.45,19,43
21576,32.78,22,6.74,94.03,19,43
21578,53.07,13,26.16,54.56,19,43
21581,4.86,5,25.62,67.07,19,43
21579,119.55,29,29.56,55.96,19,43
21580,64.86,24,25.31,11.14,19,43
21584,28.72,18,50.64,19.33,19,43
21582,56.13,22,28.39,68.32,19,43
21584,31.82,17,28.96,19.69,19,43
21586,1.61,10,54.37,61.72,19,43
21586,4.1,10,32.13,46.48,19,43
21586,88.77,26,20.53,88.33,19,43
21590,49.98,15,22.58,46.56,19,43
21589,75.22,26,25.71,94.03,19,43
21591,4.9,3,34.41,45.96,19,43
21591,3.51,6,32.88,15.92,19,43
21594,64.71,22,26.14,63.99,19,43
21593,55.62,26,7.78,43.82,19,43
21593,1.73,7,31.64,51.33,19,43
21595,0.18,3,7.55,43.01,19,43
21595,40.89,26,9.12,49.27,19,43
21598,109.33,29,24.17,54.67,19,43
21598,4.53,5,29.1,42.74,19,44
21599,1.25,5,33.55,61.81,19,44
21599,117.57,31,27.61,41.85,19,44
21603,1.22,6,29.32,53.23,19,44
21602,3.18,10,27.55,46.33,19,44
21604,96.73,35,33.34,45.08,19,44
21604,1.93,7,7.51,14.13,19,44
21606,2.37,4,33.11,56.21,19,44
21606,62.58,24,34.09,59.25,19,44
21609,1.87,6,32.69,69.22,19,44
21610,95.84,31,26.78,61.21,19,44
21611,46.66,15,29.37,51.22,19,44
21609,4.17,1,22.42,43.99,19,44
21613,2.35,10,23.23,55.87,19,44
21612,106.12,30,25.74,62.63,19,44
21615,109.8,30,26.34,56.25,19,44
21615,51.84,15,27.53,60.1,19,44
21614,131.43,34,29.4,54.5,19,44
21618,91.45,35,28.57,88.71,19,44
21619,73.67,25,25.43,49.58,19,44
21620,71.27,20,33.29,50.8,19,44
21621,79.31,23,23.81,51.37,19,44
21621,87.79,25,34.46,69.03,19,44
21622,44.76,20,7.48,49.41,19,44
21623,4.57,9,5.67,47.39,19,44
21623,4.49,1,24.42,61.87,19,44
21625,0.26,10,22.78,47.5,19,44
21626,48.09,18,28.4,48.2,19,44
21625,80.75,25,23.06,62.21,19,44
21627,0.83,1,28.62,61.48,19,44
21630,4.86,2,7.21,49.94,19,44
21629,46.34,14,22.64,85.24,19,44
21630,66.76,28,26.8,11.14,19,44
21631,2.54,5,20.78,52.14,19,44
21634,73.0,20,25.27,61.25,19,44
21635,29.25,14,54.62,53.87,19,44
21636,87.71,28,22.96,62.56,19,44
21637,92.16,35,32.89,15.19,19,44
21636,63.83,29,8.26,42.04,19,44
21639,53.37,16,31.89,43.93,19,44
21640,23.46,22,9.81,91.77,19,44
21639,51.96,13,24.41,45.79,19,44
21639,80.97,26,21.71,41.86,19,44
21643,56.6,20,21.07,94.03,19,44
21643,4.37,8,27.11,47.92,19,44
21642,53.98,18,25.96,45.0,19,44
21644,65.65,17,25.91,64.7,19,44
21645,49.06,12,22.43,55.13,19,44
21648,2.9,10,22.1,41.44,19,44
21648,108.12,32,22.87,55.35,19,44
21647,78.08,20,25.13,67.24,19,44
21651,124.5,30,28.29,61.15,19,44
21649,83.94,30,28.64,11.76,19,44
21652,22.94,12,50.46,62.95,19,44
21654,99.61,27,25.39,42.56,19,44
21653,90.32,26,24.63,60.07,19,44
21653,52.47,16,20.3,43.45,19,44
21656,27.44,13,29.06,15.52,19,44
21658,79.19,23,24.85,47.51,19,44
21657,3.89,8,24.07,57.34,19,44
21658,122.87,30,25.51,40.21,19,45
21661,87.8,33,21.18,93.71,19,45
21659,43.01,26,53.83,94.03,19,45
21663,44.18,13,30.86,48.81,19,45
21662,106.95,30,25.71,62.11,19,45
21665,50.18,19,33.95,67.26,19,45
21664,70.02,24,26.09,64.0,19,45
21667,108.16,29,32.13,88.48,19,45
21667,81.77,26,27.28,47.79,19,45
21669,33.92,15,54.84,52.64,19,45
21670,4.98,11,26.01,67.95,19,45
21668,34.66,21,5.68,44.23,19,45
21672,47.26,15,33.79,62.59,19,45
21672,99.96,25,34.98,46.05,19,45
21671,1.04,11,25.56,60.78,19,45
21672,48.08,13,30.46,44.39,19,45
21673,120.1,32,21.89,69.91,19,45
21674,109.06,28,28.21,49.17,19,45
21677,2.09,8,29.9,69.77,19,45
21676,75.47,30,21.64,67.66,19,45
21679,69.06,21,26.4,51.14,19,45
21679,57.48,16,23.18,53.25,19,45
21681,59.96,16,26.36,43.29,19,45
21683,55.35,22,31.81,47.63,19,45
21683,118.76,30,22.45,60.12,19,45
21682,4.94,11,20.28,46.33,19,45
21684,67.19,27,54.94,85.25,19,45
21687,2.12,5,22.71,43.83,19,45
21686,4.06,1,58.45560000000002,61.17,19,45
21687,65.83,23,31.87,13.03,19,45
21690,67.1,17,33.93,50.39,19,45
21690,106.48,28,26.21,47.92,19,45
21690,38.34,22,7.19,51.1,19,45
21691,51.38,13,30.4,63.68,19,45
21694,69.8,17,23.52,89.4,19,45
21693,130.14,32,28.53,64.78,19,45
21695,48.81,12,33.8,42.01,19,45
21694,1.48,10,32.12,41.04,19,45
21697,80.87,21,25.81,56.13,19,45
21696,82.42,24,30.18,52.12,19,45
21698,25.55,12,52.89,60.51,19,45
21700,112.73,35,21.28,65.75,19,45
21700,74.88,22,28.44,53.1,19,45
21703,2.11,9,6.87,41.04,19,45
21703,57.32,20,28.7,68.63,19,45
21703,116.64,34,26.83,59.79,19,45
21703,1.45,6,26.41,48.02,19,45
21707,74.49,19,24.46,57.02,19,45
21707,37.76,24,47.26,42.43,19,45
21708,92.4,29,27.24,65.59,19,45
21708,111.17,34,27.94,43.58,19,45
21709,111.84,30,31.78,45.05,19,45
21709,77.21,30,22.13,11.34,19,45
21711,93.89,34,23.41,17.78,19,45
21714,46.24,18,26.43,57.8,19,45
21712,45.72,14,33.49,63.89,19,45
21714,3.98,5,50.62,62.09,19,45
21715,86.77,21,24.68,57.58,19,45
21716,1.56,3,28.71,41.83,19,45
21719,4.88,10,57.95,65.16,19,45
21720,0.51,10,30.28,19.81,19,46
21721,48.31,20,50.63,57.56,19,46
21719,88.69,32,35.0,53.96,19,46
21721,0.81,8,8.54,43.79,19,46
21723,30.66,13,47.26,69.93,19,46
21723,1.54,4,45.41,14.09,19,46
21723,46.03,15,34.93,66.89,19,46
21725,58.05,22,33.03,52.72,19,46
21725,4.08,10,24.82,65.3,19,46
21727,3.58,1,31.65,58.13,19,46
21730,2.65,8,22.32,56.3,19,46
21729,64.26,24,32.93,44.39,19,46
21729,79.28,31,31.13,17.55,19,46
21731,58.29,23,34.9,69.24,19,46
21732,54.8,14,25.17,45.65,19,46
21732,4.92,6,20.71,11.74,19,46
21736,1.74,3,27.0,57.99,19,46
21735,1.09,3,20.74,41.67,19,46
21738,44.24,17,25.62,51.23,19,46
21737,2.46,10,53.63,88.25,19,46
21737,3.98,1,9.09,61.16,19,46
21739,53.97,17,29.31,47.64,19,46
21739,95.37,35,34.36,52.83,19,46
21741,45.51,14,20.44,48.3,19,46
21742,3.99,3,23.59,19.85,19,46
21742,42.36,12,26.75,44.3,19,46
21745,64.31,22,32.74,58.35,19,46
21746,75.2,18,34.56,48.7,19,46
21747,49.2,27,7.89,65.81,19,46
21749,4.98,3,21.8,86.42,19,46
21748,63.28,17,32.78,67.89,19,46
21750,4.23,3,21.29,49.95,19,46
21750,84.01,33,26.49,61.53,19,46
21750,4.23,4,29.63,50.93,19,46
21754,68.5,30,5.81,59.51,19,46
21754,1.01,1,51.84,68.69,19,46
21755,0.78,10,6.79,12.88,19,46
21756,91.89,22,22.69,48.26,19,46
21755,57.85,26,9.58,66.02,19,46
21757,59.29,34,9.71,86.82,19,46
21759,88.45,30,30.54,55.4,19,46
21761,0.23,6,34.09,85.82,19,46
21762,2.04,2,29.92,18.23,19,46
21761,2.32,4,24.96,42.48,19,46
21763,39.92,15,34.94,49.6,19,46
21763,108.58,31,23.38,42.78,19,46
21764,4.82,10,7.38,64.71,19,46
21764,102.91,30,20.2,49.63,19,46
21767,71.72,22,22.65,55.24,19,46
21767,2.97,3,27.07,40.61,19,46
21769,31.83,20,46.18,65.49,19,46
21771,2.72,8,24.95,43.16,19,46
21771,0.88,2,55.19,91.58,19,46
21771,39.69,19,9.16,62.76,19,46
21773,3.35,1,25.98,52.6,19,46
21774,0.86,8,31.65,49.29,19,46
21773,0.18,2,26.59,66.95,19,46
21776,55.73,14,29.13,65.17,19,46
21777,59.62,22,25.99,87.22,19,46
21777,97.88,29,30.8,63.68,19,46
21778,92.73,23,20.88,64.79,19,47
21779,2.3,5,25.39,51.52,19,47
21780,62.41,22,25.31,94.03,19,47
21782,2.35,9,30.87,48.57,19,47
21782,29.86,14,9.92,58.61,19,47
21785,53.45,19,21.43,93.97,19,47
21785,86.52,31,25.41,65.22,19,47
21786,3.69,6,27.08,56.9,19,47
21787,0.45,4,53.93,64.63,19,47
21789,28.83,19,5.95,67.53,19,47
21790,83.11,29,34.04,16.56,19,47
21791,98.08,31,24.38,52.53,19,47
21789,66.34,19,31.08,53.95,19,47
21790,54.9,26,29.02,11.44,19,47
21794,53.05,22,58.45560000000002,52.14,19,47
21794,38.97,15,31.91,69.07,19,47
21794,1.2,2,28.86,68.8,19,47
21796,33.44,20,5.53,43.19,19,47
21796,26.82,14,7.87,47.13,19,47
21797,0.88,10,26.79,65.64,19,47
21797,63.71,18,26.65,55.44,19,47
21800,1.98,7,29.63,49.6,19,47
21802,4.07,1,20.76,64.52,19,47
21803,2.6,7,20.67,67.39,19,47
21801,93.13,33,21.53,65.37,19,47
21802,125.17,33,34.82,61.79,19,47
21804,0.65,4,5.64,57.34,19,47
21807,97.55,33,34.71,40.46,19,47
21805,46.61,23,5.53,40.19,19,47
21806,3.68,5,31.19,60.47,19,47
21810,86.63,34,20.25,91.92,19,47
21808,82.55,30,32.57,62.41,19,47
21811,1.14,2,31.77,41.94,19,47
21813,4.99,10,29.9,51.32,19,47
21813,116.67,35,30.37,61.77,19,47
21814,53.52,24,50.94,62.99,19,47
21816,0.83,2,46.01,65.03,19,47
21816,82.2,31,20.54,58.66,19,47
21818,4.01,4,23.15,12.0,19,47
21817,2.28,4,7.16,50.66,19,47
21818,61.1,16,31.85,53.32,19,47
21818,1.88,1,33.69,46.83,19,47
21819,68.02,19,22.25,50.78,19,47
21823,69.63,17,28.12,55.73,19,47
21821,2.64,4,31.09,41.6,19,47
21825,0.57,4,25.06,69.99,19,47
21826,1.5,4,32.79,61.98,19,47
21827,42.62,17,45.05,52.38,19,47
21825,108.68,26,24.57,64.7,19,47
21829,39.1,13,20.13,67.66,19,47
21830,94.08,24,32.87,40.41,19,47
21829,24.58,14,54.53,12.45,19,47
21829,65.17,17,28.42,58.16,19,47
21833,2.72,3,23.78,53.63,19,47
21833,4.48,2,26.85,47.38,19,47
21834,69.43,27,21.23,60.65,19,47
21836,19.66,12,58.3,66.41,19,47
21836,131.4,32,22.74,51.16,19,47
21838,126.61,32,27.39,57.75,19,47
21838,0.5,2,6.75,85.95,19,47
21839,38.68,19,55.93,64.28,19,48
21840,106.74,28,31.94,59.54,19,48
21841,1.4,5,32.19,58.27,19,48
21843,3.65,4,34.11,47.2,19,48
21842,3.62,9,29.23,55.96,19,48
21845,67.44,29,58.45560000000002,65.74,19,48
21843,42.92,12,32.22,58.68,19,48
21847,98.2,27,28.34,43.95,19,48
21845,95.38,25,23.43,64.4,19,48
21846,132.77120000000002,34,27.05,61.22,19,48
21849,113.6,35,24.31,41.76,19,48
21851,0.26,8,33.67,53.45,19,48
21851,70.88,21,29.76,44.85,19,48
21851,97.14,24,22.62,56.62,19,48
21852,65.29,24,33.27,59.05,19,48
21854,42.93,14,32.17,43.61,19,48
21856,55.53,19,23.64,64.4,19,48
21854,1.22,4,33.51,16.44,19,48
21855,88.29,23,30.78,46.61,19,48
21856,82.42,35,22.93,18.51,19,48
21860,104.2,25,21.4,40.33,19,48
21858,65.28,21,25.25,64.69,19,48
21861,3.12,7,30.93,68.55,19,48
21861,4.56,2,28.07,91.11,19,48
21863,2.7,3,27.91,46.92,19,48
21862,2.03,3,22.48,53.69,19,48
21863,0.54,3,24.34,69.09,19,48
21865,4.52,5,31.61,43.64,19,48
21868,36.3,14,30.36,55.57,19,48
21866,80.87,32,32.54,41.43,19,48
21870,64.77,16,20.18,54.31,19,48
21871,4.52,11,20.17,42.93,19,48
21871,38.48,23,54.21,41.71,19,48
21873,26.34,15,45.84,58.47,19,48
21873,66.03,31,6.21,58.11,19,48
21874,0.81,4,28.53,54.84,19,48
21875,35.14,12,34.84,57.59,19,48
21875,50.8,29,8.1,68.62,19,48
21875,3.36,5,29.38,41.85,19,48
21879,24.26,22,8.91,94.03,19,48
21877,81.63,27,31.53,51.2,19,48
21878,38.82,14,31.45,16.47,19,48
21882,117.34,28,26.06,59.54,19,48
21881,4.14,9,30.76,49.31,19,48
21881,121.48,34,20.39,47.34,19,48
21885,84.0,33,23.35,51.64,19,48
21883,0.83,2,32.25,64.13,19,48
21884,110.52,28,21.39,47.34,19,48
21887,65.34,18,26.37,55.52,19,48
21889,39.02,15,33.43,43.06,19,48
21890,62.2,16,29.25,63.17,19,48
21890,4.66,6,34.16,58.31,19,48
21890,43.99,18,8.25,51.75,19,48
21891,75.37,27,29.16,17.46,19,48
21891,27.45,13,9.8,43.52,19,48
21895,2.25,2,30.48,91.32,19,48
21896,33.91,13,34.29,15.81,19,48
21897,67.82,35,9.08,54.73,19,48
21897,63.01,22,26.73,62.75,19,48
21897,0.18,7,22.5,64.88,19,48
21900,25.51,16,52.88,67.53,19,49
21899,44.98,13,27.49,87.22,19,49
21902,1.04,11,22.84,65.06,19,49
21903,61.2,30,32.05,90.1,19,49
21903,77.99,20,22.76,57.5,19,49
21903,48.96,22,26.85,11.27,19,49
21906,2.02,1,49.05,50.4,19,49
21906,82.88,29,23.68,16.5,19,49
21907,4.4,2,21.9,47.86,19,49
21907,51.79,28,58.45560000000002,56.56,19,49
21907,4.79,9,22.87,52.41,19,49
21910,113.13,30,30.77,68.13,19,49
21910,27.28,13,31.34,18.71,19,49
21912,68.35,28,58.27,54.38,19,49
21914,0.68,8,23.97,42.03,19,49
21913,1.88,3,8.58,60.28,19,49
21914,55.93,30,45.07,52.97,19,49
21916,2.4,4,21.68,60.92,19,49
21917,73.94,21,24.4,62.57,19,49
21919,58.19,14,31.7,42.76,19,49
21918,3.94,9,32.18,50.51,19,49
21921,76.32,21,22.28,51.52,19,49
21922,1.47,5,26.43,46.26,19,49
21921,91.12,26,31.16,89.63,19,49
21924,75.57,27,26.06,46.76,19,49
21923,4.7,6,21.74,43.01,19,49
21926,75.81,33,54.0,41.87,19,49
21926,67.88,17,34.48,47.09,19,49
21926,48.89,20,8.41,62.07,19,49
21929,82.01,35,6.85,60.52,19,49
21927,40.67,14,29.72,54.88,19,49
21930,0.9,10,29.79,90.34,19,49
21931,79.6,21,30.84,41.16,19,49
21931,91.34,30,28.62,54.3,19,49
21932,45.09,20,9.93,45.26,19,49
21934,3.72,2,27.35,44.03,19,49
21935,70.54,27,22.7,41.46,19,49
21936,95.4,25,25.5,53.81,19,49
21937,44.36,16,24.79,61.92,19,49
21938,75.05,26,24.64,12.47,19,49
21938,0.97,7,30.97,60.2,19,49
21939,3.85,6,34.9,89.77,19,49
21939,63.99,16,32.45,50.16,19,49
21943,45.21,26,56.18,91.92,19,49
21941,52.04,23,23.88,93.13,19,49
21943,109.46,29,30.14,56.43,19,49
21946,3.84,1,34.74,59.6,19,49
21947,3.65,7,29.36,65.38,19,49
21948,4.66,9,29.34,40.6,19,49
21946,76.7,24,21.72,45.35,19,49
21950,1.61,5,25.07,93.46,19,49
21950,1.07,3,21.34,67.81,19,49
21951,56.98,27,23.96,17.71,19,49
21950,59.88,17,23.39,53.35,19,49
21954,39.54,16,56.93,55.46,19,49
21955,4.67,4,22.28,88.05,19,49
21956,2.98,2,20.19,17.7,19,49
21954,37.37,15,7.12,58.47,19,49
21956,105.5,29,25.18,59.04,19,49
21958,94.3,33,24.5,65.75,19,49
21958,45.85,13,27.1,47.93,19,50
21961,43.42,16,28.16,69.74,19,50
21959,72.27,20,23.37,63.37,19,50
21961,40.74,14,24.1,59.54,19,50
21963,29.35,12,32.64,94.03,19,50
21965,72.9,28,32.79,47.97,19,50
21965,75.58,26,32.76,64.25,19,50
21966,93.07,27,21.67,61.13,19,50
21968,69.44,32,5.53,59.9,19,50
21967,132.39,34,20.08,59.93,19,50
21967,27.74,17,5.66,85.05,19,50
21968,65.22,29,26.31,12.73,19,50
21970,29.15,13,54.92,43.3,19,50
21970,61.28,35,20.61,18.46,19,50
21972,52.6,13,33.98,56.81,19,50
21972,2.87,10,6.52,68.31,19,50
21973,0.47,5,24.16,13.72,19,50
21977,1.9,9,57.46,52.12,19,50
21977,21.39,12,31.83,93.76,19,50
21979,2.95,11,27.88,67.02,19,50
21979,102.35,25,24.3,44.48,19,50
21978,3.88,10,22.27,67.84,19,50
21979,37.89,21,24.32,94.03,19,50
21983,24.89,12,7.63,68.77,19,50
21982,87.23,29,20.4,69.8,19,50
21984,126.43,32,29.22,60.06,19,50
21985,72.58,29,9.12,51.47,19,50
21984,31.26,24,55.29,18.8,19,50
21985,3.54,3,21.64,40.91,19,50
21989,3.42,1,33.49,45.71,19,50
21987,4.52,10,23.4,63.66,19,50
21990,86.37,23,30.92,54.65,19,50
21991,3.17,8,22.99,40.14,19,50
21991,43.55,18,51.0,52.66,19,50
21991,0.63,8,50.56,66.28,19,50
21992,55.87,25,45.63,46.97,19,50
21993,62.81,28,7.14,43.93,19,50
21995,65.4,16,21.85,56.07,19,50
21995,1.78,7,22.7,53.16,19,50
21999,44.82,16,32.02,66.64,19,50
21997,102.06,34,28.77,45.98,19,50
22001,61.86,35,53.96,40.91,19,50
22002,39.92,22,8.92,49.55,19,50
22001,0.44,5,34.05,87.48,19,50
22001,49.2,24,8.21,61.17,19,50
22004,129.19,31,33.11,67.16,19,50
22003,35.03,33,48.52,91.4,19,50
22004,66.27,33,28.75,92.3,19,50
22007,2.83,5,29.63,55.28,19,50
22007,25.65,15,6.1,45.07,19,50
22007,85.7,21,21.31,41.56,19,50
22008,61.73,17,21.24,41.44,19,50
22010,117.1,31,20.65,47.13,19,50
22012,105.66,30,30.77,52.41,19,50
22013,52.19,16,26.56,61.02,19,50
22014,49.61,18,20.82,67.74,19,50
22016,60.71,24,33.25,55.09,19,50
22014,132.77120000000002,35,33.57,49.36,19,50
22017,58.03,23,32.56,91.29,19,50
22018,45.32,15,30.14,59.49,19,50
22017,75.48,26,32.65,65.91,19,51
22021,53.01,29,30.61,11.14,19,51
22022,92.94,30,32.56,46.39,19,51
22022,4.07,3,27.03,52.75,19,51
22021,1.59,11,23.5,11.14,19,51
22025,1.97,7,31.52,92.8,19,51
22023,53.26,15,22.06,46.89,19,51
22024,1.38,7,6.87,61.05,19,51
22028,59.64,18,34.43,52.53,19,51
22029,2.38,9,28.02,94.03,19,51
22030,40.32,12,20.28,60.51,19,51
22031,63.67,19,29.0,69.97,19,51
22030,2.5,10,31.2,89.75,19,51
22030,45.02,13,20.26,86.7,19,51
22033,52.09,20,24.87,51.56,19,51
22032,86.2,30,20.69,52.16,19,51
22036,0.25,2,27.11,65.45,19,51
22035,55.73,23,45.8,63.12,19,51
22035,57.06,15,33.07,43.15,19,51
22036,44.35,16,33.77,58.17,19,51
22040,2.12,7,7.41,53.49,19,51
22039,65.26,17,22.96,60.27,19,51
22040,1.78,2,24.07,11.14,19,51
22043,40.04,22,34.68,13.05,19,51
22044,55.23,16,32.0,42.01,19,51
22045,35.32,23,6.35,56.81,19,51
22045,59.0,24,56.51,46.94,19,51
22045,64.7,28,9.84,44.7,19,51
22045,33.19,16,57.89,47.22,19,51
22049,2.38,5,29.63,19.24,19,51
22049,93.52,30,34.08,50.03,19,51
22051,0.52,5,26.76,19.29,19,51
22052,84.51,29,27.0,63.64,19,51
22050,0.18,9,22.32,52.65,19,51
22053,30.26,19,8.84,48.43,19,51
22055,58.18,14,26.74,49.22,19,51
22053,79.88,21,27.99,46.36,19,51
22054,2.29,3,9.94,90.98,19,51
22055,39.18,13,28.6,56.13,19,51
22056,96.25,24,24.35,43.94,19,51
22057,1.75,9,30.16,67.35,19,51
22059,50.66,20,32.09,13.5,19,51
22060,80.92,25,31.93,41.65,19,51
22060,3.72,10,49.64,66.97,19,51
22063,3.53,5,33.46,56.05,19,51
22063,68.3,17,22.58,60.88,19,51
22065,0.66,1,23.69,51.73,19,51
22067,132.03,33,30.37,44.15,19,51
22066,0.69,8,20.45,51.42,19,51
22066,33.88,19,8.13,53.5,19,51
22067,94.06,33,27.95,65.79,19,51
22069,0.63,3,28.78,69.76,19,51
22072,58.94,22,33.4,41.74,19,51
22072,1.66,10,26.81,69.51,19,51
22074,82.0,32,31.28,92.45,19,51
22075,4.51,9,25.02,41.54,19,51
22075,1.64,9,33.07,66.97,19,51
22074,71.88,24,25.23,43.68,19,51
22076,64.47,22,20.77,44.2,19,51
22079,132.77120000000002,35,24.42,41.7,19,51
22078,70.93,20,31.08,64.31,19,52
22080,2.23,9,28.67,45.68,19,52
22081,1.33,8,23.11,53.57,19,52
22082,58.25,14,23.88,59.46,19,52
22082,73.89,30,58.45560000000002,42.18,19,52
22085,4.89,9,20.13,86.59,19,52
22086,62.36,15,29.75,42.59,19,52
22084,94.76,30,28.85,65.28,19,52
22087,79.17,27,20.44,58.15,19,52
22089,63.02,16,24.69,46.35,19,52
22087,132.27,33,24.7,64.69,19,52
22089,42.07,13,21.21,41.2,19,52
22092,3.42,9,26.29,67.15,19,52
22090,4.57,4,27.85,11.65,19,52
22091,54.96,23,57.75,55.05,19,52
22092,3.46,5,21.91,50.51,19,52
22094,3.08,8,30.37,49.49,19,52
22095,104.15,26,26.71,46.65,19,52
22097,97.08,24,27.5,54.52,19,52
22096,45.93,23,25.33,17.63,19,52
22098,0.21,5,34.03,48.3,19,52
22098,68.03,31,7.61,41.42,19,52
22102,60.79,25,26.17,11.14,19,52
22102,60.48,32,6.03,89.97,19,52
22103,55.4,33,58.41,11.29,19,52
22103,65.95,31,57.97,61.75,19,52
22105,112.98,32,29.87,42.79,19,52
22105,4.35,9,23.33,64.02,19,52
22106,43.6,18,8.2,56.49,19,52
22106,4.17,2,27.79,69.15,19,52
22107,109.3,31,28.52,65.32,19,52
22109,42.32,13,31.11,41.09,19,52
22111,63.12,21,22.83,60.29,19,52
22110,57.64,19,32.79,58.06,19,52
22114,3.32,4,22.52,62.15,19,52
22113,3.56,1,27.66,44.64,19,52
22113,1.08,11,25.65,59.47,19,52
22115,131.46,34,20.77,66.64,19,52
22116,45.91,16,26.97,51.11,19,52
22117,2.15,2,21.18,62.04,19,52
22119,59.86,18,24.42,57.97,19,52
22118,5.0,6,22.75,45.69,19,52
22119,100.91,29,21.92,66.88,19,52
22122,4.52,1,9.42,41.22,19,52
22122,0.39,6,30.34,57.78,19,52
22122,91.4,34,28.09,49.41,19,52
22123,70.47,28,30.17,43.56,19,52
22125,92.62,23,28.02,64.42,19,52
22127,72.04,21,33.66,42.23,19,52
22128,30.95,13,57.4,61.68,19,52
22128,97.72,32,30.22,49.9,19,52
22129,47.61,15,24.66,60.75,19,52
22131,4.07,2,20.61,54.89,19,52
22130,1.58,1,56.12,18.12,19,52
22134,2.95,2,32.23,48.2,19,52
22134,40.44,15,29.73,53.99,19,52
22135,47.34,26,57.31,62.67,19,52
22136,1.81,9,7.58,42.87,19,52
22137,67.15,18,29.93,65.2,19,52
22138,35.26,13,24.56,68.1,19,52
22137,3.0,9,32.13,69.57,19,53
22140,77.84,28,26.92,93.81,19,53
22141,61.81,15,28.53,89.78,19,53
22140,109.23,35,24.73,42.9,19,53
22144,1.46,2,5.53,54.37,19,53
22145,86.01,31,20.58,68.87,19,53
22145,90.64,28,29.72,43.09,19,53
22146,100.1,27,31.66,45.93,19,53
22147,68.18,19,24.15,47.77,19,53
22147,72.21,20,27.39,51.38,19,53
22147,70.16,25,25.39,60.29,19,53
22150,102.68,28,32.21,89.8,19,53
22149,41.04,20,9.25,61.19,19,53
22152,69.01,24,28.0,40.91,19,53
22151,132.77120000000002,33,33.4,42.91,19,53
22155,4.12,3,28.94,19.73,19,53
22156,73.63,27,20.83,59.24,19,53
22155,42.02,13,21.79,42.54,19,53
22158,2.91,1,26.05,54.44,19,53
22156,59.68,25,58.45560000000002,43.69,19,53
22159,1.95,9,32.36,85.2,19,53
22159,63.18,18,29.83,46.68,19,53
22162,108.39,35,27.16,43.62,19,53
22160,24.94,21,45.36,16.22,19,53
22161,61.64,30,7.58,40.28,19,53
22165,96.72,26,33.1,55.41,19,53
22166,108.31,34,22.67,56.91,19,53
22165,78.74,25,20.06,88.84,19,53
22165,77.39,35,56.72,44.24,19,53
22166,33.42,13,28.59,93.09,19,53
22169,36.9,14,31.1,53.29,19,53
22168,76.41,19,27.78,45.55,19,53
22172,58.31,30,6.05,60.5,19,53
22171,2.78,3,5.97,46.1,19,53
22171,2.85,5,21.92,64.19,19,53
22173,127.63,31,30.16,61.78,19,53
22174,66.48,17,20.46,60.14,19,53
22176,81.81,25,21.63,49.25,19,53
22177,117.72,35,28.45,68.27,19,53
22179,32.1,22,8.69,18.25,19,53
22180,28.07,18,8.8,58.52,19,53
22178,74.45,19,32.64,41.16,19,53
22179,63.72,16,32.43,45.08,19,53
22183,59.68,21,34.98,45.57,19,53
22184,3.28,9,22.82,53.03,19,53
22185,1.72,7,34.17,58.07,19,53
22186,0.66,8,25.11,66.94,19,53
22187,35.75,18,9.54,69.85,19,53
22187,66.47,32,29.06,11.47,19,53
22187,47.49,16,23.94,69.91,19,53
22187,41.85,15,23.2,19.62,19,53
22188,121.09,32,29.88,40.21,19,53
22189,0.18,11,31.77,56.05,19,53
22190,2.72,1,5.67,14.46,19,53
22191,35.36,27,6.97,90.91,19,53
22194,0.25,1,26.37,55.98,19,53
22193,2.54,3,21.72,19.86,19,53
22197,90.0,35,26.16,47.82,19,53
22196,3.98,1,34.53,18.37,19,53
22197,4.36,4,29.28,47.81,19,53
22200,110.91,35,27.28,47.89,19,54
22199,3.46,3,30.52,48.21,19,54
22200,18.93,15,8.41,19.55,19,54
22202,77.6,20,26.99,86.97,19,54
22203,70.59,24,24.43,67.71,19,54
22205,4.92,7,30.78,16.85,19,54
22205,63.35,27,8.55,67.9,19,54
22204,91.43,25,21.49,58.96,19,54
22207,113.1,27,33.33,52.03,19,54
22208,96.01,35,30.26,64.42,19,54
22210,35.56,13,21.34,59.72,19,54
22211,63.04,24,31.15,69.0,19,54
22210,1.62,10,9.93,48.83,19,54
22210,47.89,14,26.66,48.15,19,54
22212,4.08,11,51.3,68.59,19,54
22215,4.86,1,9.15,16.6,19,54
22216,1.57,9,46.33,44.92,19,54
22214,84.98,30,30.26,93.51,19,54
22218,75.32,26,20.14,47.71,19,54
22217,0.65,5,22.49,45.62,19,54
22220,21.6,14,56.4,63.68,19,54
22219,3.89,9,30.9,86.14,19,54
22219,0.66,1,53.54,42.09,19,54
22221,2.99,3,29.86,46.63,19,54
22223,3.02,3,53.46,40.82,19,54
22222,70.45,22,27.43,67.16,19,54
22225,4.94,3,8.13,85.65,19,54
22226,99.91,32,27.87,54.4,19,54
22225,121.25,32,34.75,65.63,19,54
22227,72.9,28,24.82,62.24,19,54
22229,54.42,31,7.15,63.99,19,54
22231,57.65,21,26.73,86.33,19,54
22232,53.39,18,26.3,63.31,19,54
22231,57.11,34,6.16,42.46,19,54
22233,2.41,8,23.71,47.2,19,54
22234,68.05,27,21.48,49.3,19,54
22233,57.86,33,6.02,62.58,19,54
22237,33.07,13,33.25,68.03,19,54
22235,2.89,10,33.85,43.49,19,54
