pressure,temperature_C,humidity_percent,voltage_mV
30,31.72,49.88,109.67
19,28.04,61.94,62.11
18,26.61,51.8,61.51
22,25.44,63.72,80.28
28,25.07,87.29,111.79
28,29.78,86.41,98.88
28,56.43,44.55,59.57
31,34.11,49.21,95.91
33,30.18,59.73,126.84
35,34.63,65.6,132.77120000000002
13,20.14,92.12,35.28
4,20.6,51.32,4.29
2,25.8,11.14,1.29
9,33.49,41.37,0.48
17,23.99,46.12,59.03
26,31.03,57.36,76.98
9,28.16,55.51,1.7
20,22.1,69.23,69.72
17,32.76,69.71,68.0
2,20.79,45.82,4.4
11,32.39,55.04,1.61
26,34.91,46.09,88.25
16,26.08,52.08,51.24
24,23.44,48.24,63.49
5,26.56,13.99,1.79
8,33.9,86.4,4.33
14,27.33,92.51,32.29
33,53.97,43.6,64.72
9,27.04,66.0,2.81
23,31.66,46.74,66.26
16,48.17,60.03,27.09
6,21.42,55.83,0.32
20,27.83,61.85,68.24
26,53.29,65.12,52.96
14,31.97,91.64,39.07
35,9.19,58.74,75.92
33,46.33,56.62,81.46
14,8.06,47.07,22.15
26,31.93,92.93,59.95
26,29.63,45.8,84.34
3,34.21,61.01,0.42
17,23.91,88.21,58.51
6,23.06,44.96,1.97
8,32.18,16.75,2.39
20,29.87,40.34,58.24
5,24.4,57.42,2.59
3,7.44,40.5,4.03
11,26.79,54.64,2.2
4,47.09,41.46,4.38
17,31.02,43.74,46.74
10,20.42,65.92,2.15
6,30.43,64.33,4.73
17,23.16,11.14,45.86
18,57.15,19.88,30.51
3,6.44,46.74,2.65
24,31.07,91.54,66.23
21,29.62,13.17,39.58
8,33.16,49.54,3.18
13,33.82,12.97,37.24
31,23.0,15.06,79.6
13,34.36,48.99,52.88
15,5.66,41.39,24.0
27,24.68,63.2,84.85
13,34.78,53.79,43.25
34,31.92,57.3,108.78
29,30.11,67.57,108.12
10,23.42,46.85,1.11
10,21.62,69.44,1.33
33,46.89,40.59,68.32
1,34.69,62.27,1.15
27,29.2,45.64,101.07
20,9.21,45.26,39.67
23,21.44,42.61,89.77
19,30.67,41.19,57.7
33,21.07,59.95,85.11
28,22.86,59.15,104.2
28,33.18,43.87,112.66
18,9.33,14.71,20.06
13,29.16,57.68,37.07
20,28.62,62.09,71.11
4,25.36,40.46,1.25
4,55.9,53.97,4.08
23,23.41,54.2,80.0
18,29.41,43.22,60.49
3,23.65,61.25,1.19
5,30.24,59.59,1.4
9,27.29,69.13,4.52
21,32.78,65.12,64.63
24,29.72,54.04,66.37
33,31.1,62.45,132.77120000000002
34,33.39,44.13,127.58
24,31.55,59.99,97.89
28,25.6,43.29,90.04
17,22.9,60.0,44.46
14,21.1,86.65,52.46
13,22.0,55.71,42.5
12,30.96,86.72,33.68
4,20.98,11.14,4.32
8,28.31,48.09,2.29
26,20.2,65.82,66.42
17,20.92,44.71,52.28
17,24.99,60.25,69.81
9,33.35,62.12,4.8
28,50.92,49.81,64.27
30,48.2,56.92,59.53
31,27.93,60.83,79.52
32,6.42,54.52,66.29
1,24.5,51.16,4.78
24,26.99,18.61,52.08
25,26.36,67.94,93.78
19,30.76,60.1,67.18
32,25.89,12.53,91.2
29,33.36,42.47,112.3
32,33.05,65.81,110.17
27,31.5,48.49,83.41
19,31.7,14.76,35.35
33,27.12,65.9,89.96
9,22.97,55.31,3.06
28,48.76,17.65,34.91
26,31.18,48.29,104.57
20,8.96,85.47,36.61
32,27.12,48.44,101.77
25,26.89,53.66,64.18
23,26.26,65.84,61.24
27,46.62,54.67,46.52
6,24.62,58.28,4.2
23,32.08,54.85,70.95
24,21.43,42.13,82.01
1,22.94,60.34,2.92
24,34.7,88.91,80.58
17,21.54,44.13,52.72
4,30.88,48.76,1.42
19,46.79,61.87,47.36
28,28.11,49.95,101.52
28,22.32,14.19,66.56
9,24.99,47.61,3.01
16,34.22,62.89,46.59
19,21.81,41.92,78.82
28,28.15,45.9,107.94
29,27.95,48.82,119.19
3,28.82,52.16,2.99
22,30.16,42.11,66.52
13,24.0,67.34,44.37
2,24.09,53.87,2.2
22,21.23,61.38,55.7
27,24.11,11.14,49.92
1,29.73,50.98,0.72
26,33.76,64.83,68.67
35,29.85,61.69,96.85
15,33.7,45.14,57.14
34,7.17,16.93,55.16
4,28.37,51.84,0.92
21,28.51,45.18,69.81
7,25.69,43.28,4.67
28,23.41,47.11,104.28
23,20.43,49.33,91.07
31,7.88,13.11,35.13
6,20.67,53.08,3.56
27,21.75,47.88,106.77
28,24.56,16.58,50.4
16,29.93,18.13,40.26
1,21.85,59.19,4.51
20,31.6,49.86,55.25
25,9.17,60.83,62.58
25,34.67,64.9,62.67
13,21.79,61.97,43.5
35,34.79,11.14,100.71
16,9.16,85.92,24.59
24,25.31,41.99,92.43
25,23.83,91.54,72.39
2,32.44,45.86,4.28
24,25.49,55.52,61.14
20,34.18,50.02,56.43
24,32.92,61.5,87.41
29,23.47,52.86,97.73
25,33.53,53.2,72.53
33,32.6,18.86,70.46
35,45.2,47.14,61.5
8,47.18,61.24,4.49
3,23.99,53.05,2.6
26,49.88,45.48,46.65
2,29.85,94.03,0.29
8,31.79,53.22,4.76
24,31.4,63.81,75.86
17,27.87,40.24,57.03
34,51.35,46.54,81.21
17,25.99,94.03,36.46
21,20.19,51.57,54.69
21,33.3,50.93,71.67
17,26.14,42.8,62.24
1,31.49,47.61,0.34
3,26.71,65.24,4.73
14,5.75,18.42,15.28
4,29.65,13.92,1.59
19,28.44,11.14,37.36
4,22.78,69.72,5.0
20,25.42,53.53,59.17
16,32.2,62.18,42.37
33,6.92,55.74,77.69
8,33.73,44.26,1.02
35,22.45,58.21,89.17
8,48.96,51.34,1.53
3,22.34,61.88,4.12
26,58.1,52.17,46.09
9,20.51,61.09,1.15
4,20.25,64.79,4.93
29,22.7,52.57,107.87
23,27.25,42.45,64.54
22,58.43,12.52,38.06
5,5.53,19.09,2.64
34,30.48,59.2,132.66
29,28.01,11.29,54.74
19,5.53,41.46,38.16
3,21.78,48.05,4.12
19,23.48,51.64,49.9
26,34.94,49.38,96.51
9,21.05,60.08,0.39
29,25.59,44.74,91.32
18,27.82,65.55,49.63
23,25.17,13.19,59.34
24,51.13,53.13,45.04
9,24.6,46.41,0.39
3,21.76,59.17,0.44
13,32.29,45.6,43.65
25,21.21,42.48,82.17
34,21.96,44.84,100.68
7,52.97,63.45,0.46
25,34.3,14.2,72.55
19,33.85,40.42,76.46
10,9.67,62.14,1.58
35,30.23,41.39,114.02
34,23.68,56.11,89.26
28,5.53,13.67,39.34
14,20.84,68.12,55.86
21,26.28,52.73,61.31
23,57.96,45.6,54.44
13,27.77,58.85,41.46
25,34.08,55.82,71.29
3,22.97,49.4,4.0
17,24.28,46.78,59.83
25,25.85,92.8,57.24
3,21.52,66.57,0.8
9,23.42,47.08,4.34
10,49.09,50.27,2.2
13,29.7,46.35,54.28
12,26.13,50.5,35.61
4,34.32,90.88,4.4
2,48.0,49.72,3.65
20,24.12,63.55,83.97
34,29.86,68.39,100.23
27,33.54,65.95,102.94
24,29.6,45.05,80.06
32,50.63,68.66,72.94
7,50.72,55.19,3.05
8,27.18,49.7,0.47
5,31.39,49.89,0.77
10,28.19,59.97,2.64
2,25.28,43.99,1.0
21,30.99,64.02,53.34
16,21.23,47.52,55.01
5,9.34,59.44,4.96
18,21.51,57.98,65.42
25,31.13,41.32,68.4
16,20.89,41.82,51.57
24,31.02,19.37,44.7
23,27.66,92.62,42.33
25,31.79,43.65,67.2
24,5.53,61.36,50.04
18,20.85,54.47,49.48
19,20.96,13.72,35.32
19,24.39,85.77,66.13
23,9.13,46.02,35.92
3,26.36,54.17,3.89
31,29.88,17.56,60.8
6,9.95,88.87,0.19
20,7.85,89.86,41.56
23,20.11,60.55,76.5
2,7.09,50.58,0.72
23,23.43,40.14,89.84
34,30.51,43.36,132.77120000000002
17,29.41,52.68,66.06
14,33.27,69.23,41.27
29,31.59,67.38,107.72
16,31.89,42.65,65.14
24,30.31,66.18,85.36
27,26.23,43.48,89.65
4,30.47,40.36,1.71
20,32.21,56.41,70.1
27,31.41,67.04,68.17
19,20.42,43.56,61.85
9,54.64,68.18,1.75
22,21.87,17.74,40.0
1,7.08,88.19,4.76
35,27.78,52.28,106.9
30,30.17,65.1,81.25
15,34.83,58.6,47.28
32,27.98,65.04,124.65
12,34.42,68.77,30.35
19,33.56,60.95,62.09
31,34.7,68.25,87.98
23,21.39,43.85,90.51
24,33.78,56.13,93.13
2,23.58,17.79,3.93
15,30.34,59.69,56.73
25,26.33,58.69,95.08
11,8.06,85.56,0.39
27,23.25,49.73,99.58
20,8.73,61.74,33.98
25,20.94,19.8,53.87
11,58.45560000000002,64.15,2.5
34,9.16,51.74,68.05
15,34.16,57.97,62.08
31,23.13,40.85,107.59
12,48.31,49.25,29.37
11,58.37,44.12,0.44
12,23.87,61.76,39.88
10,32.85,48.77,1.86
27,22.92,15.78,53.11
14,6.65,13.2,23.62
19,52.68,65.47,37.32
28,48.14,49.83,51.88
6,24.44,61.7,3.53
12,34.91,94.03,34.51
28,32.75,59.25,117.3
16,29.26,65.23,66.81
28,31.87,85.36,85.08
14,31.63,47.24,54.88
22,58.26,50.52,50.59
25,23.49,11.27,52.68
23,25.78,45.91,57.56
12,21.48,50.85,35.29
16,21.94,14.28,32.72
16,25.36,41.41,48.67
15,20.1,64.74,54.06
20,32.3,47.08,65.7
34,29.21,46.48,127.04
27,32.71,53.59,89.71
14,30.79,64.15,35.56
32,33.84,44.51,119.05
25,27.63,40.49,75.61
10,24.3,50.37,2.83
24,5.53,42.5,42.13
12,32.87,12.6,25.88
33,6.87,43.42,62.06
6,34.59,44.0,2.58
34,6.46,43.07,57.88
18,31.93,86.6,58.18
31,34.89,68.83,82.59
29,49.48,88.06,60.2
21,49.95,52.35,50.76
6,33.76,51.96,0.35
5,32.54,56.7,0.63
16,26.12,55.1,60.63
23,25.29,44.22,70.31
23,34.23,66.11,71.08
13,20.2,49.87,34.28
23,48.72,59.04,54.98
31,28.32,65.2,105.4
31,25.84,85.21,78.96
6,20.67,92.42,1.49
29,33.62,40.93,113.69
10,20.95,46.45,1.11
24,27.68,63.0,62.12
24,27.56,62.53,90.33
22,26.93,19.78,44.43
20,25.79,56.65,59.55
31,33.64,18.57,70.27
23,50.61,55.37,38.91
8,28.73,68.07,4.05
24,8.03,54.78,36.86
35,55.43,54.21,55.5
16,23.98,54.74,65.96
9,31.51,55.34,0.99
21,20.93,15.97,54.21
14,50.86,62.74,34.83
6,46.67,16.98,1.8
7,34.29,11.2,4.27
34,7.96,65.16,70.81
34,25.05,43.25,118.06
20,33.59,40.35,65.41
9,23.83,49.59,3.14
34,22.58,69.72,132.77120000000002
14,22.78,50.91,55.83
26,48.92,52.28,39.34
4,24.32,60.88,4.01
10,57.82,40.44,0.76
16,33.84,55.98,46.22
14,29.08,53.83,41.25
35,5.53,60.19,69.8
21,30.33,19.39,43.98
33,49.56,11.14,56.93
31,22.38,45.53,114.23
19,23.67,92.46,49.69
23,5.53,66.76,39.66
33,25.71,93.64,95.22
12,24.6,46.73,38.71
21,24.53,68.99,77.95
30,33.34,13.18,88.19
24,28.5,61.44,71.27
13,28.02,19.12,35.77
10,33.09,63.82,3.53
19,26.17,15.2,52.99
23,24.74,50.38,75.27
25,23.46,44.78,71.84
24,34.68,44.67,95.88
26,34.05,49.61,78.49
25,23.52,14.65,70.25
20,26.38,69.56,53.26
23,47.79,19.73,26.84
8,25.72,90.55,1.87
5,22.18,58.57,4.73
23,58.45560000000002,52.76,55.64
21,23.63,57.85,72.81
15,32.67,46.15,52.42
29,29.29,42.87,91.67
6,29.73,47.89,3.25
29,26.84,18.85,57.75
27,33.43,57.75,78.23
25,27.81,49.37,75.17
26,21.49,60.35,73.34
14,7.33,62.4,23.74
15,23.84,64.57,60.32
2,7.4,85.98,3.43
16,34.39,54.96,54.5
33,34.83,68.1,114.55
9,6.63,59.6,3.39
30,27.02,58.76,103.59
18,25.22,11.14,51.72
30,33.86,93.81,65.89
8,24.54,59.49,3.8
31,34.96,89.15,110.64
14,21.35,48.16,57.36
18,56.91,57.65,39.72
7,54.08,65.5,1.34
30,48.06,13.38,33.08
5,24.77,62.87,3.06
7,20.94,56.58,0.89
14,25.04,52.94,41.5
10,22.67,58.06,1.34
13,45.25,85.74,23.79
19,24.14,59.72,65.4
29,23.22,42.99,89.88
23,31.67,69.47,61.86
5,24.95,54.61,3.43
1,24.28,91.59,0.18
5,34.4,66.56,3.68
31,27.43,57.93,105.22
26,30.65,59.97,68.58
21,58.45560000000002,65.5,47.37
22,34.52,94.03,63.49
21,48.76,66.0,41.49
15,28.88,93.06,39.34
20,27.7,66.38,76.62
2,25.64,55.9,2.89
22,26.62,44.78,57.2
22,31.96,93.69,58.6
14,28.22,55.4,51.38
18,27.91,57.46,70.44
22,25.36,42.6,74.79
33,34.19,48.06,122.86
7,27.36,50.33,3.97
26,21.32,62.41,76.99
28,22.7,48.83,82.43
16,6.63,65.31,36.55
17,23.46,67.81,54.52
28,31.47,57.6,73.68
6,7.94,86.86,3.07
24,30.33,60.03,86.33
22,7.4,48.22,54.09
8,31.1,65.66,0.25
5,22.28,59.95,4.92
28,50.18,57.4,62.7
22,24.46,43.78,60.2
27,32.06,63.25,88.45
32,23.04,55.84,117.59
29,7.88,89.22,56.11
17,33.77,51.59,55.54
32,8.78,11.38,35.94
34,20.32,62.06,117.41
31,20.13,57.35,86.63
28,25.17,54.36,85.71
11,27.99,51.03,2.78
22,8.47,93.09,37.63
18,28.75,93.24,41.45
13,21.3,64.28,39.03
15,27.92,68.12,57.74
30,25.16,53.19,99.8
13,20.38,54.73,34.37
3,29.48,50.37,3.53
12,34.34,91.11,32.91
32,22.33,44.74,106.71
12,25.34,40.06,42.48
34,34.02,50.69,88.29
8,20.88,57.23,0.18
23,30.18,47.64,85.83
22,31.38,44.14,82.1
31,22.17,50.66,85.92
24,30.21,53.91,72.93
11,25.23,64.21,1.27
2,33.63,88.19,2.07
22,51.63,49.32,38.01
30,26.64,11.35,69.31
4,33.69,55.55,3.88
26,27.59,48.88,70.6
30,52.37,94.03,50.99
19,21.03,44.29,48.47
13,5.8,44.6,32.41
35,31.55,44.46,93.8
14,22.93,50.06,55.39
11,51.26,42.4,1.82
16,47.24,66.39,29.35
33,23.24,12.52,63.4
6,28.14,12.61,2.98
9,28.06,44.51,2.84
2,9.89,44.9,3.9
17,51.71,63.05,31.97
5,23.56,59.22,2.93
27,24.46,40.98,89.1
15,32.79,53.43,61.0
4,30.63,69.2,2.98
7,30.73,59.6,4.24
7,30.75,59.81,3.03
29,24.22,56.48,79.68
20,23.11,87.8,74.54
10,28.95,47.83,1.31
1,53.84,56.65,3.32
28,6.17,50.42,47.55
24,23.91,66.4,74.79
10,31.43,93.48,3.34
31,20.52,42.65,120.78
21,27.43,53.74,83.42
16,7.8,56.39,31.34
5,5.84,68.73,2.17
29,32.1,41.42,98.24
2,51.26,63.68,0.18
19,5.53,66.26,36.3
16,25.97,60.3,44.6
14,54.77,57.67,28.57
11,5.88,42.09,3.84
17,28.77,16.0,48.52
28,25.32,13.0,63.76
26,34.25,62.12,87.14
3,34.53,94.03,2.77
13,26.04,90.95,36.89
33,34.81,44.27,125.12
3,30.42,61.59,0.88
17,25.1,53.74,68.48
18,30.5,64.21,45.94
29,32.62,92.97,64.1
33,31.51,11.14,71.45
8,54.23,69.96,1.0
7,6.52,85.34,2.59
17,23.6,68.17,65.69
14,33.0,11.14,31.17
6,29.15,42.46,4.23
16,28.56,63.83,48.79
18,46.3,47.16,30.12
6,48.44,69.18,0.18
12,22.99,50.19,44.72
1,21.1,60.13,3.18
24,30.07,56.02,83.36
24,29.59,69.23,99.11
27,25.06,42.95,82.41
1,32.14,40.64,0.59
19,21.52,58.05,57.19
20,31.25,92.49,37.44
29,5.58,65.24,62.59
8,27.92,40.63,3.08
24,25.58,59.88,96.31
17,8.1,41.89,27.39
29,47.41,67.88,58.14
14,30.09,42.92,39.32
6,8.58,59.78,2.63
20,33.63,55.22,68.18
31,31.28,40.42,110.11
5,46.0,90.47,4.01
26,21.52,60.76,84.3
22,28.39,47.46,91.2
34,33.8,66.55,119.66
29,32.25,12.18,70.01
9,29.09,44.48,3.1
20,21.02,11.14,52.54
26,46.08,55.72,50.34
11,29.23,67.38,0.4
17,45.44,50.3,35.7
12,24.05,15.86,26.71
24,20.23,66.28,89.74
31,9.58,13.44,48.19
27,23.76,54.1,98.56
30,33.96,40.53,110.25
20,25.24,50.5,71.66
3,32.17,64.75,1.65
29,23.46,46.01,114.32
24,25.17,43.63,90.49
33,31.5,61.94,101.0
7,20.25,59.84,2.2
2,33.61,64.01,4.3
26,21.38,41.9,67.15
12,20.98,69.93,42.82
7,22.98,60.7,2.16
4,8.42,66.07,0.31
21,5.87,54.65,45.49
5,26.04,68.65,0.18
35,32.56,50.87,91.1
2,25.48,56.37,2.75
13,5.53,43.07,22.22
35,33.53,47.27,99.91
19,20.54,50.49,51.18
24,8.34,53.96,37.43
19,57.4,48.61,37.69
12,22.27,46.64,36.34
33,31.29,88.3,122.99
2,9.78,49.5,0.51
11,5.74,62.3,3.56
13,9.52,65.11,29.31
31,7.71,42.92,77.42
1,26.27,58.44,3.56
33,29.4,61.34,132.77120000000002
19,28.41,59.86,70.5
14,27.33,53.8,41.39
13,33.68,51.47,48.27
19,27.18,15.86,44.23
23,45.71,47.33,57.84
3,31.23,48.51,0.7
35,20.86,62.31,109.01
6,30.99,46.02,1.24
13,48.61,62.28,32.36
33,20.58,40.11,102.28
19,32.22,48.38,55.46
18,31.54,43.18,45.25
34,26.49,93.84,64.14
6,27.87,68.84,4.74
23,26.76,55.0,75.18
14,21.03,19.85,28.17
23,25.37,85.68,95.68
15,22.05,93.82,33.68
18,31.52,56.66,56.3
3,31.02,46.74,3.47
28,31.44,46.13,82.18
21,8.06,65.58,39.89
9,26.32,66.92,3.08
18,9.2,60.0,34.42
25,22.01,94.03,48.07
5,29.04,55.46,2.05
32,33.53,41.99,106.3
16,45.74,67.74,32.13
14,33.62,41.49,55.27
16,20.61,60.83,58.8
31,5.53,42.91,64.68
24,5.65,64.0,49.44
26,28.24,43.23,101.41
9,7.01,66.69,1.92
12,30.86,68.12,37.95
1,25.32,68.77,1.72
27,48.72,68.91,65.01
5,28.91,59.28,0.27
21,21.87,51.4,74.76
23,57.51,50.15,46.28
5,27.04,40.13,4.97
14,30.28,67.32,45.88
29,7.78,65.0,67.6
34,30.63,62.8,94.65
18,21.21,42.81,69.15
28,30.15,54.81,76.94
1,5.53,47.43,1.87
18,34.53,55.33,61.48
23,34.36,57.3,64.58
1,58.45560000000002,18.91,0.4
18,28.52,61.85,46.67
1,34.15,46.57,4.71
13,27.92,43.72,35.68
1,25.85,40.3,3.88
17,24.27,90.23,32.54
30,28.46,69.55,88.82
12,34.47,68.55,36.04
29,26.66,67.47,75.68
35,47.25,64.45,61.29
1,51.23,64.17,2.65
31,23.5,51.59,84.25
33,33.33,69.23,117.38
31,22.33,66.5,79.07
29,29.72,87.95,83.78
29,21.68,18.94,60.65
26,21.5,54.36,98.22
3,23.69,59.13,0.41
33,22.25,48.6,89.67
10,58.45560000000002,19.38,4.52
20,25.54,42.79,80.89
11,55.98,48.79,3.28
23,30.71,43.23,66.84
31,21.1,13.94,86.92
18,50.56,88.08,36.98
1,22.35,15.01,3.61
3,8.88,16.29,4.82
5,21.29,51.16,4.96
3,26.63,46.02,0.85
33,26.22,66.63,99.0
19,27.09,41.06,51.74
3,9.26,50.59,2.18
15,25.49,12.34,33.95
25,57.76,52.94,51.73
19,20.45,62.44,59.39
16,8.83,47.23,37.55
1,23.75,12.62,3.74
22,23.04,17.3,53.0
5,27.96,52.7,2.89
12,25.67,47.6,50.39
7,53.38,89.07,1.22
25,22.8,67.92,88.95
27,33.92,19.91,77.65
9,33.17,59.81,3.96
27,30.94,42.23,99.6
12,30.73,41.3,31.52
25,20.15,43.72,88.8
6,24.89,69.5,4.65
15,28.98,63.42,59.3
18,33.67,57.12,64.88
25,25.76,56.17,67.52
2,26.95,47.3,0.8
29,55.85,61.54,68.07
19,57.93,66.55,37.55
4,20.99,68.2,2.34
7,57.47,55.77,3.26
15,6.22,44.36,32.3
12,24.14,14.28,26.01
19,30.29,56.75,63.5
32,27.02,13.6,87.6
19,5.66,62.54,36.17
34,32.13,51.63,132.77120000000002
34,30.98,58.42,116.93
15,46.74,43.99,37.48
28,32.03,57.96,111.02
27,22.98,68.28,82.26
1,34.99,51.15,3.96
27,26.22,11.14,59.2
16,9.22,17.93,20.54
8,55.88,56.18,3.93
13,31.4,15.06,27.37
6,25.17,15.33,4.68
5,23.86,88.85,4.37
7,21.21,93.05,2.53
30,29.91,52.43,91.06
4,23.27,45.93,1.78
3,29.71,56.74,2.28
3,24.13,42.46,0.48
16,21.33,91.98,40.92
1,25.53,58.45,1.66
10,34.57,55.74,1.34
29,31.28,64.31,111.27
22,53.34,68.67,39.72
8,5.53,60.16,2.88
16,26.18,43.05,52.71
22,27.14,51.37,71.23
4,34.83,85.67,1.73
34,34.13,44.55,87.25
34,25.73,63.93,112.16
26,9.98,52.94,45.45
20,26.6,87.98,52.31
32,23.15,88.79,94.79
35,20.42,44.51,90.25
28,27.44,59.94,103.15
28,6.33,53.81,62.69
13,48.67,85.81,25.25
35,24.62,55.45,107.92
9,24.81,54.38,4.21
4,6.11,52.33,3.38
2,27.01,19.39,4.5
34,21.75,13.88,80.3
25,33.28,56.74,62.95
31,34.67,14.79,85.07
25,24.73,60.66,103.38
22,27.48,14.69,63.03
3,26.22,94.03,1.55
3,6.56,59.21,2.21
33,28.9,41.46,97.06
26,33.27,60.52,87.64
25,26.14,69.43,97.36
17,55.59,52.21,25.57
16,24.25,54.44,55.34
18,21.28,44.53,48.34
15,20.88,61.98,50.04
9,22.11,44.91,4.83
5,32.43,65.83,1.27
30,23.57,66.62,76.11
21,32.08,64.38,77.27
22,31.74,12.77,49.85
29,34.52,69.72,106.84
1,21.41,50.46,3.63
9,26.78,67.91,1.8
21,25.67,43.25,73.73
4,32.64,87.2,4.34
14,32.22,90.0,51.54
13,34.54,53.82,35.1
2,34.86,18.43,3.59
5,20.74,49.32,3.29
34,22.48,56.45,114.17
2,23.14,46.14,1.21
31,55.28,56.77,61.45
11,27.14,40.53,1.37
9,20.57,53.74,1.91
18,20.18,11.14,44.31
35,31.22,65.85,91.81
3,29.78,68.73,0.35
11,58.45560000000002,64.61,3.85
18,30.65,15.06,52.73
4,23.27,57.07,2.7
32,30.85,45.48,88.55
33,34.54,11.46,79.4
4,22.3,43.61,4.08
19,20.56,47.11,53.6
23,30.89,68.84,76.26
4,28.14,18.79,3.87
25,7.14,55.8,40.52
32,23.53,59.18,90.75
6,20.76,85.85,0.91
3,33.97,61.55,0.42
23,32.67,63.51,64.35
25,26.52,68.35,98.92
2,31.96,52.65,4.59
24,34.57,43.41,67.87
22,25.35,87.5,57.15
13,30.61,56.2,44.59
32,22.36,43.31,82.84
3,32.76,60.72,1.22
2,35.0,90.53,3.4
2,34.59,56.88,4.15
6,46.15,46.76,2.5
5,33.63,42.37,3.99
4,22.6,56.99,0.81
15,31.57,44.19,54.45
26,52.39,65.17,58.54
9,45.53,94.03,2.11
25,5.61,68.12,51.72
6,22.24,56.4,4.2
8,22.26,58.7,1.76
20,34.18,13.84,47.98
21,22.66,67.33,86.48
17,48.01,55.93,35.13
31,8.3,49.77,53.33
11,5.53,19.05,2.84
20,22.96,47.4,80.68
23,24.79,44.71,60.95
28,29.23,49.92,102.93
35,27.92,48.24,108.94
14,22.85,42.83,56.55
33,29.59,65.75,83.22
13,28.63,87.69,44.22
2,32.22,65.59,2.83
25,27.41,41.4,99.04
35,28.21,49.82,124.06
23,26.25,52.53,62.69
30,21.72,46.97,96.22
26,27.69,11.14,50.66
12,27.11,50.25,45.73
34,49.53,67.34,72.62
1,31.62,42.55,0.9
1,46.83,50.11,2.41
3,23.21,44.61,4.25
16,31.4,61.03,53.92
13,27.75,40.0,40.03
13,32.05,42.9,48.21
1,29.11,53.03,3.02
9,32.8,40.45,2.12
20,34.78,41.01,80.1
4,46.35,57.34,0.74
9,31.17,64.46,1.91
22,34.53,50.07,83.81
24,34.69,43.09,67.92
18,33.72,58.42,61.83
10,52.27,41.18,0.18
5,47.74,50.95,4.7
9,27.09,50.76,1.32
5,29.09,42.27,0.75
32,26.07,47.92,122.77
28,26.99,17.75,73.31
13,32.59,55.16,41.67
24,29.48,46.21,87.61
6,25.65,54.43,4.04
6,23.71,43.26,4.37
3,54.91,94.03,4.68
22,22.55,55.54,60.04
21,32.58,64.37,88.17
15,28.58,47.04,40.51
29,27.77,52.97,92.16
1,21.35,45.89,3.22
19,20.82,57.75,52.54
14,27.21,65.02,36.3
5,8.54,57.73,4.32
2,22.04,55.69,2.18
31,20.45,94.03,82.43
15,5.53,59.47,31.92
20,22.31,48.83,82.94
31,23.78,67.22,127.7
33,24.77,48.11,107.59
30,57.53,86.08,72.75
29,47.51,13.01,41.19
28,29.14,44.83,99.05
35,22.88,45.9,119.79
17,28.75,52.74,58.62
7,27.56,92.07,4.61
24,32.77,54.91,91.79
28,31.99,63.39,79.01
21,9.47,64.02,49.63
3,47.15,66.55,2.5
1,29.4,44.38,0.89
5,26.81,18.37,4.61
3,24.5,48.03,1.16
6,21.01,69.74,4.03
23,32.6,60.8,82.9
14,7.55,58.61,23.83
8,26.25,68.0,3.2
31,22.51,66.67,118.73
31,31.42,41.59,106.67
31,28.87,45.95,85.89
25,23.24,52.33,82.53
34,34.75,45.03,124.48
33,22.39,44.1,132.46
28,28.94,89.27,96.57
21,20.34,42.7,74.53
13,20.1,53.92,48.68
25,21.7,54.28,79.28
28,21.03,60.89,103.69
3,20.09,60.99,1.21
4,31.7,60.12,0.47
23,31.54,69.57,78.13
25,30.5,51.0,78.04
2,29.09,86.99,1.74
28,28.76,48.57,89.96
2,32.99,68.09,1.9
2,33.33,11.14,1.59
26,25.49,69.61,108.53
22,28.63,15.11,45.08
29,30.69,41.87,106.11
3,20.4,64.69,2.3
28,34.3,68.57,97.44
1,26.63,64.62,1.95
10,26.26,46.24,2.11
34,51.12,91.47,55.32
3,21.44,62.1,3.78
27,22.61,54.41,80.44
32,6.91,88.88,61.73
33,22.5,40.16,92.67
26,26.89,64.01,106.11
26,26.36,46.31,65.83
32,28.31,13.78,63.72
8,20.55,54.86,1.52
2,22.99,49.74,4.03
25,21.49,60.07,72.02
34,31.14,17.32,97.82
11,34.01,64.44,1.92
11,22.65,54.95,3.89
16,23.33,68.11,64.41
35,6.39,11.14,61.25
8,31.12,63.51,0.54
35,26.32,43.67,130.14
19,20.49,69.13,73.01
13,58.45560000000002,68.04,22.72
5,26.43,62.44,4.78
15,31.42,89.25,45.66
24,6.93,69.41,40.65
28,23.0,45.82,101.18
17,57.56,48.26,30.59
25,34.11,51.09,95.34
2,53.85,48.33,3.82
16,30.72,60.68,53.59
2,26.48,48.25,1.67
10,28.99,62.55,0.58
18,30.27,91.94,52.29
11,32.69,58.75,1.79
29,20.17,56.86,103.0
28,22.32,59.57,114.79
25,21.66,46.89,100.18
7,30.87,59.84,2.9
9,54.64,85.08,2.95
21,20.91,93.22,47.04
4,33.28,60.81,3.63
24,30.11,43.32,71.02
13,30.65,44.21,52.82
20,9.37,54.55,36.4
24,24.54,64.15,70.64
34,8.66,40.7,82.17
11,34.44,42.91,1.98
24,24.25,62.49,77.19
31,21.9,92.68,77.0
20,32.15,15.35,57.38
14,29.51,51.54,43.27
28,34.08,40.27,88.35
27,29.25,46.38,89.37
27,23.01,41.25,73.36
5,27.05,69.9,3.57
30,20.33,49.73,112.99
13,22.16,11.52,35.73
15,22.55,50.9,55.55
7,32.33,67.85,4.0
