pressure,temperature_C,humidity_percent
7.0,20.67,67.39
28.0,24.4,46.25
20.0,22.78,50.33
5.0,27.14,13.61
12.0,23.72,68.59
32.0,45.15,91.42
20.0,25.3,54.71
28.0,27.45,15.47
11.0,29.4,63.62
29.0,58.45560000000002,46.71
5.0,7.97,43.9
12.0,9.34,63.03
10.0,30.2,61.35
27.0,32.9,69.17
19.0,34.28,55.39
8.0,24.13,42.11
16.0,34.22,62.89
24.0,48.98,57.08
5.0,21.76,59.03
23.0,34.51,44.9
35.0,29.42,46.8
18.0,23.05,63.59
27.0,7.99,48.5
26.0,53.29,65.12
7.0,33.33,51.11
1.0,34.02,54.83
18.0,27.73,51.53
3.0,34.6,62.62
8.0,5.53,55.05
2.0,26.77,13.54
20.0,33.17,59.7
31.0,31.82,65.11
10.0,22.01,56.11
4.0,21.83,88.82
18.0,30.02,48.82
19.0,21.19,52.89
17.0,5.53,43.15
31.0,25.47,85.28
23.0,8.89,89.43
12.0,26.92,65.64
3.0,28.89,45.46
2.0,25.03,15.52
21.0,54.3,41.48
20.0,34.86,41.21
7.0,8.43,48.16
1.0,30.28,69.63
18.0,26.65,55.44
35.0,30.38,60.65
4.0,28.67,14.68
7.0,26.09,58.09
13.0,29.11,61.47
24.0,22.4,54.27
34.0,34.67,15.61
29.0,23.97,67.84
13.0,5.97,45.63
26.0,7.87,93.67
12.0,7.44,65.55
4.0,27.04,11.14
9.0,25.67,91.6
20.0,26.27,59.49
30.0,22.8,49.43
27.0,23.22,90.08
25.0,23.86,58.69
30.0,33.76,94.03
4.0,32.64,87.2
10.0,32.86,69.96
31.0,9.07,90.57
6.0,51.38,16.56
14.0,32.31,55.82
2.0,24.91,92.39
16.0,28.13,52.48
31.0,28.14,11.14
22.0,31.22,45.81
26.0,9.22,55.36
30.0,34.93,12.81
29.0,5.53,57.72
7.0,30.24,49.86
18.0,31.46,62.91
28.0,28.68,54.47
28.0,24.03,51.96
26.0,22.4,65.17
2.0,29.54,68.32
24.0,6.97,43.54
22.0,25.98,53.21
17.0,27.13,69.31
6.0,6.54,51.49
14.0,26.38,45.58
31.0,23.52,41.99
30.0,27.02,58.76
20.0,29.66,60.87
25.0,31.84,44.64
33.0,34.71,68.69
26.0,6.75,62.15
9.0,34.49,69.88
3.0,22.95,11.47
3.0,45.49,69.67
3.0,23.62,44.03
6.0,28.97,15.08
12.0,50.52,44.22
12.0,31.83,93.76
2.0,28.05,94.03
13.0,20.91,47.11
20.0,29.55,47.15
23.0,31.72,57.97
31.0,20.49,62.87
7.0,34.97,60.51
22.0,23.09,58.85
24.0,21.39,54.45
11.0,34.64,61.34
28.0,27.05,65.36
5.0,31.75,51.27
29.0,20.72,65.9
5.0,29.16,40.93
28.0,27.23,54.0
9.0,21.2,60.53
5.0,7.85,66.61
25.0,31.93,41.65
31.0,32.27,62.32
10.0,25.87,42.28
34.0,25.14,55.96
18.0,50.5,65.12
33.0,21.61,44.11
2.0,31.24,42.91
13.0,22.08,61.79
30.0,33.36,44.27
12.0,26.75,68.24
26.0,27.24,69.17
32.0,20.85,51.56
32.0,23.04,50.78
16.0,29.06,14.19
27.0,27.07,87.75
35.0,26.84,59.36
15.0,20.68,57.8
8.0,21.84,61.41
26.0,32.58,43.05
8.0,30.91,69.86
2.0,21.58,67.31
31.0,30.12,56.57
7.0,27.18,58.97
35.0,22.79,69.9
24.0,34.89,53.51
8.0,21.23,17.22
30.0,31.35,90.3
19.0,34.03,46.5
24.0,20.45,60.86
22.0,22.72,41.6
12.0,22.29,67.71
31.0,20.12,87.46
31.0,32.97,45.64
11.0,34.85,94.03
13.0,25.36,46.27
14.0,31.55,44.25
24.0,27.32,63.91
20.0,23.34,67.14
8.0,9.49,54.91
9.0,22.74,68.25
26.0,23.39,61.57
5.0,22.9,50.12
8.0,24.85,47.83
15.0,21.25,60.58
29.0,22.73,46.16
20.0,31.68,50.75
32.0,27.99,66.4
34.0,49.86,67.81
18.0,57.57,60.76
9.0,27.29,69.13
16.0,7.62,94.03
27.0,28.28,45.91
11.0,30.29,85.47
4.0,26.78,61.91
25.0,22.38,59.55
34.0,5.53,56.72
24.0,24.98,48.6
27.0,34.51,50.32
17.0,21.24,41.44
18.0,29.38,14.41
8.0,24.23,13.5
12.0,22.16,60.58
15.0,22.96,53.45
12.0,27.23,64.34
7.0,27.82,56.23
17.0,33.95,12.05
15.0,29.34,61.96
20.0,8.98,43.86
16.0,20.69,86.11
7.0,22.36,88.89
22.0,31.19,68.49
7.0,22.62,50.39
19.0,33.3,68.55
9.0,5.67,47.39
11.0,30.13,65.95
9.0,31.08,59.74
14.0,25.77,52.88
8.0,30.56,65.32
1.0,21.22,14.15
9.0,23.88,59.56
31.0,28.41,87.48
5.0,34.9,18.44
5.0,22.65,87.29
33.0,30.64,57.24
18.0,21.45,65.34
30.0,21.69,13.24
16.0,24.35,63.72
20.0,55.16,66.32
26.0,22.37,16.83
10.0,23.6,64.43
18.0,33.13,66.81
8.0,8.48,41.67
11.0,21.65,65.71
16.0,31.85,53.32
1.0,22.54,11.51
11.0,7.03,89.63
4.0,20.99,52.95
12.0,21.59,41.7
2.0,20.88,15.87
12.0,23.64,45.65
18.0,33.66,68.06
34.0,6.54,42.28
33.0,26.54,50.79
33.0,20.27,86.76
16.0,55.63,54.88
29.0,26.97,51.62
22.0,33.94,86.78
26.0,58.45560000000002,54.77
24.0,27.65,53.84
29.0,24.46,57.9
19.0,20.38,18.97
26.0,21.38,41.9
4.0,29.02,52.92
34.0,9.05,63.12
10.0,54.61,62.13
29.0,32.57,49.29
14.0,33.66,42.35
17.0,28.74,52.25
28.0,26.23,42.37
2.0,20.26,61.4
19.0,6.46,91.34
13.0,55.94,53.61
25.0,20.65,67.24
23.0,32.62,92.98
12.0,23.74,40.5
24.0,30.15,40.76
12.0,31.02,40.82
8.0,32.45,94.03
14.0,32.23,44.37
13.0,25.24,56.35
3.0,26.73,50.85
11.0,28.51,42.56
25.0,52.23,13.19
22.0,22.42,68.03
33.0,34.21,41.14
32.0,33.29,67.57
31.0,33.89,40.42
21.0,5.7,69.35
10.0,9.04,46.34
14.0,21.28,57.86
7.0,29.05,58.42
13.0,32.27,62.53
13.0,46.56,58.56
22.0,30.9,64.06
16.0,24.44,62.78
18.0,24.32,90.23
7.0,6.68,15.32
28.0,28.47,40.39
28.0,23.54,50.88
13.0,28.69,93.27
13.0,28.97,49.76
15.0,33.23,50.12
27.0,21.23,41.58
24.0,32.97,66.54
19.0,23.77,15.01
27.0,33.04,64.17
23.0,54.08,58.82
29.0,7.68,68.32
15.0,25.36,54.1
35.0,24.84,52.05
2.0,22.17,87.44
6.0,34.86,87.9
3.0,27.73,60.75
20.0,21.44,67.93
15.0,33.62,52.38
34.0,33.5,51.09
34.0,33.95,68.05
19.0,21.13,62.93
9.0,7.75,51.59
28.0,9.31,13.42
16.0,30.78,41.14
25.0,29.33,45.4
8.0,47.19,67.02
19.0,28.01,69.85
6.0,20.06,53.59
5.0,34.25,62.35
3.0,28.93,90.35
22.0,25.77,68.73
26.0,20.83,50.19
20.0,21.89,57.7
25.0,29.48,61.72
17.0,20.98,48.37
13.0,29.56,15.05
8.0,20.37,68.06
25.0,31.21,68.88
31.0,33.45,54.31
2.0,30.46,40.39
31.0,32.55,52.37
31.0,49.31,46.47
17.0,25.24,60.19
34.0,8.44,49.14
27.0,29.89,60.76
10.0,47.02,55.21
21.0,49.95,52.35
1.0,30.27,44.19
27.0,31.63,62.28
30.0,7.1,45.02
7.0,25.19,57.74
12.0,24.14,14.28
13.0,22.03,93.1
12.0,47.44,64.34
11.0,27.94,53.51
29.0,22.64,55.72
24.0,7.12,47.7
31.0,22.17,50.66
4.0,7.15,61.2
29.0,28.39,91.86
6.0,20.63,90.08
11.0,27.27,43.07
20.0,28.05,17.42
31.0,34.49,64.46
17.0,24.65,11.14
35.0,28.84,68.78
3.0,6.49,47.1
14.0,34.85,40.07
24.0,20.68,67.11
24.0,30.76,54.56
31.0,29.31,65.63
14.0,29.23,54.3
14.0,34.94,60.57
10.0,24.82,65.3
21.0,32.1,46.9
34.0,29.53,42.6
6.0,29.47,64.04
27.0,27.08,65.26
10.0,30.74,16.92
30.0,31.98,16.14
1.0,7.0,69.46
4.0,5.53,89.74
25.0,7.13,47.76
19.0,33.48,53.97
8.0,29.5,89.46
21.0,22.04,50.22
17.0,31.0,66.99
7.0,46.9,59.55
12.0,8.69,55.72
19.0,27.78,45.55
26.0,25.65,53.28
23.0,24.5,66.15
11.0,33.89,61.81
14.0,28.14,61.76
3.0,24.59,19.84
16.0,34.45,58.6
32.0,21.47,17.6
18.0,22.51,41.54
32.0,30.04,47.24
32.0,33.79,45.63
8.0,50.56,66.28
5.0,31.0,19.06
34.0,34.0,44.75
24.0,30.02,59.25
5.0,26.5,44.49
1.0,20.7,64.22
15.0,28.88,93.06
34.0,24.86,67.99
12.0,21.92,41.2
35.0,23.54,65.9
28.0,27.34,58.71
4.0,30.85,54.51
33.0,34.7,66.61
29.0,25.02,41.96
28.0,29.78,86.41
28.0,9.16,60.65
25.0,33.62,60.83
1.0,22.81,43.53
18.0,28.19,66.25
25.0,21.4,63.82
29.0,31.07,60.76
22.0,22.51,18.22
21.0,48.72,61.75
23.0,8.43,50.51
35.0,54.94,19.84
16.0,25.0,17.52
32.0,29.42,58.62
25.0,55.9,51.6
2.0,30.94,50.04
6.0,24.75,57.39
5.0,32.37,65.06
28.0,29.55,15.84
19.0,21.32,69.99
22.0,24.35,68.24
13.0,27.67,62.99
12.0,21.47,13.01
21.0,31.51,56.27
33.0,7.39,49.87
1.0,30.42,68.58
19.0,26.35,51.68
7.0,50.17,66.73
35.0,27.84,43.04
1.0,58.45560000000002,62.08
29.0,27.15,42.45
32.0,21.32,52.64
25.0,27.59,12.16
14.0,34.22,57.33
28.0,25.6,43.29
4.0,6.43,66.19
33.0,26.92,57.79
31.0,32.37,11.14
2.0,34.45,44.54
5.0,51.24,49.37
22.0,22.24,45.55
34.0,22.13,89.15
13.0,34.78,53.79
22.0,20.83,18.0
16.0,28.25,44.75
18.0,6.2,66.8
11.0,21.06,60.93
23.0,51.23,67.71
4.0,20.52,13.81
22.0,34.95,50.04
6.0,26.51,64.44
31.0,33.64,18.57
32.0,21.2,61.55
34.0,25.5,11.14
6.0,32.47,50.58
1.0,52.35,40.39
34.0,25.94,43.97
12.0,30.73,61.86
24.0,49.09,64.86
24.0,29.69,68.26
15.0,27.73,41.59
26.0,23.93,57.49
10.0,30.15,46.61
29.0,32.56,57.66
9.0,27.6,68.65
7.0,20.93,16.25
17.0,28.76,56.34
28.0,25.82,11.59
27.0,32.4,63.24
32.0,23.15,88.79
35.0,27.98,67.57
22.0,22.67,47.62
12.0,47.45,64.77
3.0,29.06,69.98
8.0,31.78,51.17
15.0,52.66,63.59
35.0,48.77,69.71
18.0,28.96,12.9
10.0,33.16,48.41
10.0,28.25,87.78
4.0,22.31,40.89
35.0,27.71,16.03
33.0,33.93,64.75
30.0,31.59,11.44
7.0,25.78,19.16
13.0,53.0,51.13
14.0,25.15,59.77
31.0,32.77,44.69
14.0,27.49,42.14
15.0,32.08,58.77
4.0,22.45,52.22
25.0,33.93,87.57
12.0,26.23,46.29
19.0,22.73,88.78
20.0,26.83,54.58
3.0,33.73,69.49
20.0,23.38,49.8
24.0,25.51,66.39
33.0,33.67,50.78
20.0,28.21,55.16
28.0,20.19,13.94
4.0,34.57,89.15
11.0,32.02,57.95
16.0,48.98,63.7
30.0,30.28,16.45
9.0,20.84,65.33
21.0,54.6,56.17
33.0,22.15,47.53
27.0,27.06,63.39
13.0,32.86,56.28
13.0,28.6,56.13
10.0,20.51,65.92
33.0,24.02,60.79
27.0,21.62,60.09
15.0,26.31,14.25
7.0,28.56,64.75
20.0,34.73,49.79
1.0,8.4,90.36
5.0,26.99,13.77
28.0,32.04,42.62
14.0,30.57,62.01
5.0,33.13,63.78
5.0,21.44,59.93
30.0,6.12,46.89
10.0,6.09,94.03
3.0,47.15,66.55
11.0,22.28,65.12
24.0,33.63,59.61
13.0,26.8,41.71
3.0,26.9,18.58
17.0,24.64,50.82
18.0,27.09,17.04
34.0,9.23,47.06
17.0,51.71,63.05
28.0,20.71,67.15
5.0,46.07,43.52
3.0,27.55,51.71
31.0,27.77,69.18
9.0,24.62,93.03
22.0,22.35,48.9
15.0,23.54,40.16
30.0,7.58,40.28
30.0,8.86,86.19
2.0,30.22,48.91
14.0,29.67,47.05
5.0,28.85,64.18
26.0,34.36,49.03
26.0,22.9,40.59
13.0,33.89,67.91
14.0,49.46,54.86
16.0,23.09,52.9
34.0,54.79,63.32
5.0,34.55,50.69
6.0,34.12,40.85
3.0,29.04,15.79
21.0,30.48,17.25
33.0,22.79,48.42
6.0,8.51,69.86
35.0,26.76,47.22
13.0,30.61,63.35
29.0,25.95,85.9
5.0,28.81,51.88
20.0,30.15,52.01
34.0,23.91,12.62
9.0,27.31,49.34
13.0,21.17,61.2
3.0,33.13,49.13
1.0,7.46,11.14
9.0,6.63,59.6
6.0,7.71,51.5
21.0,58.45560000000002,42.84
7.0,23.33,41.93
26.0,34.17,51.6
22.0,29.06,54.05
20.0,28.92,62.5
32.0,33.53,90.41
28.0,25.5,54.14
33.0,31.49,54.99
33.0,28.92,58.27
29.0,55.07,18.08
12.0,31.84,45.34
9.0,23.52,42.56
10.0,51.76,63.56
19.0,55.62,41.96
32.0,34.83,59.83
22.0,33.82,44.49
6.0,27.38,51.3
10.0,9.36,50.6
2.0,27.35,44.03
26.0,27.78,44.73
8.0,28.05,63.53
20.0,9.81,41.3
33.0,29.14,69.61
8.0,22.31,43.88
2.0,30.72,61.14
31.0,25.36,94.03
13.0,7.19,52.07
20.0,53.09,47.38
27.0,25.23,68.69
22.0,23.5,68.87
14.0,32.24,54.05
27.0,28.95,43.71
21.0,21.08,68.62
26.0,24.9,44.55
13.0,20.99,90.04
1.0,31.09,55.67
24.0,34.36,64.41
10.0,31.41,11.14
25.0,27.72,41.95
4.0,23.27,45.93
29.0,30.78,55.0
20.0,7.71,66.45
6.0,32.16,46.16
34.0,28.61,46.25
17.0,31.36,53.93
29.0,34.38,87.73
12.0,48.96,50.36
29.0,32.13,88.48
26.0,22.98,47.14
3.0,24.89,46.88
26.0,58.1,52.17
3.0,32.46,46.87
2.0,50.5,53.52
35.0,5.53,51.24
16.0,31.13,52.83
17.0,28.41,60.06
20.0,25.54,56.93
7.0,20.44,66.38
10.0,33.03,42.02
7.0,26.67,49.8
2.0,30.29,58.93
20.0,47.54,51.1
3.0,25.17,12.21
14.0,26.57,54.53
35.0,27.56,67.18
22.0,21.89,40.35
13.0,29.31,49.11
16.0,56.52,46.54
15.0,23.46,66.2
28.0,29.86,43.58
7.0,31.78,61.73
19.0,33.93,50.71
19.0,8.38,86.57
25.0,27.5,44.14
8.0,27.69,51.35
28.0,33.81,68.34
20.0,6.35,48.47
24.0,27.18,48.65
24.0,6.55,48.67
12.0,58.45560000000002,61.97
31.0,20.3,12.92
5.0,27.57,68.08
34.0,7.96,65.16
33.0,33.13,85.31
34.0,49.8,93.36
3.0,34.21,61.01
18.0,53.34,63.26
2.0,31.26,48.49
34.0,30.76,69.27
27.0,5.53,41.91
34.0,26.98,49.58
25.0,55.6,42.94
10.0,26.33,60.49
32.0,27.59,60.62
12.0,24.87,57.45
23.0,46.46,11.4
1.0,32.01,61.53
33.0,32.93,63.13
16.0,28.23,61.85
4.0,30.61,43.08
26.0,31.2,45.07
20.0,21.54,52.05
24.0,7.07,53.47
29.0,24.86,44.33
21.0,9.56,59.42
18.0,53.2,60.23
21.0,55.12,55.0
25.0,7.38,51.27
18.0,24.12,63.64
35.0,22.93,18.51
21.0,31.46,63.24
27.0,25.21,53.14
26.0,55.56,48.98
33.0,56.12,42.86
22.0,28.68,51.43
25.0,28.64,68.1
29.0,25.96,50.48
25.0,57.62,60.81
23.0,24.68,61.06
14.0,32.13,48.25
24.0,28.19,54.7
14.0,23.01,68.12
26.0,30.25,64.02
28.0,5.53,53.33
31.0,32.36,62.44
25.0,34.54,69.33
3.0,27.95,54.31
31.0,24.49,43.21
4.0,32.52,66.68
25.0,33.25,55.58
21.0,50.88,57.54
8.0,46.4,57.79
1.0,32.49,43.43
11.0,24.7,85.26
32.0,56.73,47.76
27.0,7.96,45.08
23.0,24.53,54.42
7.0,23.73,85.47
4.0,31.19,68.1
25.0,25.99,65.55
1.0,31.22,58.71
20.0,21.94,48.81
14.0,26.19,68.03
5.0,9.75,85.38
31.0,33.49,90.52
13.0,49.8,52.55
14.0,31.45,69.27
28.0,34.63,12.22
1.0,25.23,65.7
22.0,26.92,58.94
21.0,34.07,48.7
32.0,27.6,89.69
20.0,24.18,51.11
17.0,22.13,13.65
35.0,45.79,66.37
15.0,29.2,14.57
13.0,20.87,66.38
22.0,31.35,64.28
1.0,24.21,49.76
15.0,29.75,42.59
12.0,34.53,54.99
35.0,26.42,47.46
7.0,31.86,68.36
11.0,34.44,42.91
24.0,30.29,14.87
23.0,20.32,46.61
31.0,9.21,67.05
18.0,30.71,19.15
6.0,53.63,92.21
9.0,54.3,14.39
32.0,27.02,66.84
19.0,24.83,43.48
10.0,25.04,57.27
18.0,26.45,62.88
22.0,34.08,53.31
9.0,20.87,40.92
6.0,30.93,57.9
22.0,33.02,48.78
15.0,58.45560000000002,52.44
26.0,33.02,64.01
8.0,29.9,69.77
20.0,33.54,16.63
23.0,24.1,86.4
15.0,21.42,59.49
25.0,27.88,53.36
15.0,22.58,46.56
17.0,26.38,65.68
22.0,24.97,52.73
13.0,29.86,91.81
34.0,34.41,66.49
15.0,28.87,66.31
21.0,7.11,40.06
8.0,26.58,43.42
19.0,33.97,44.37
10.0,32.32,47.76
6.0,27.25,50.92
30.0,25.78,11.14
6.0,26.99,61.08
33.0,31.29,88.3
14.0,25.74,49.77
17.0,25.57,49.16
1.0,33.39,50.0
32.0,49.71,62.95
28.0,22.14,52.73
30.0,20.64,56.44
33.0,54.0,41.87
4.0,33.39,65.6
19.0,29.05,64.05
9.0,21.08,67.83
9.0,31.03,52.78
28.0,25.74,88.77
6.0,26.36,69.7
1.0,33.57,40.26
2.0,22.63,92.74
27.0,22.91,67.99
12.0,32.12,11.14
17.0,29.84,69.72
21.0,9.56,50.11
18.0,6.43,94.03
15.0,31.05,69.93
1.0,54.28,66.26
27.0,7.07,46.3
1.0,22.95,43.02
6.0,26.42,44.11
26.0,58.45560000000002,56.6
2.0,7.21,49.94
20.0,25.92,60.34
13.0,26.02,53.45
7.0,7.22,42.24
28.0,20.36,67.75
5.0,24.61,63.33
24.0,25.93,44.38
17.0,28.42,58.16
29.0,23.22,60.45
13.0,24.91,49.22
17.0,5.53,46.58
16.0,33.33,49.66
5.0,53.18,46.0
20.0,31.25,92.49
5.0,26.56,51.42
16.0,31.89,43.93
2.0,27.15,67.28
11.0,48.53,50.07
8.0,31.21,41.6
26.0,28.84,58.52
21.0,21.04,14.45
32.0,20.9,64.68
29.0,53.66,55.2
33.0,21.56,47.89
23.0,30.01,58.95
22.0,22.83,40.0
13.0,24.77,42.78
21.0,25.6,53.53
4.0,22.25,85.97
28.0,26.76,61.94
29.0,29.46,51.69
24.0,7.68,54.7
32.0,24.92,14.64
14.0,25.94,67.09
28.0,56.38,45.32
10.0,23.85,51.83
5.0,51.39,68.77
1.0,29.2,63.57
20.0,33.39,49.35
29.0,24.61,51.74
34.0,27.17,68.27
10.0,22.69,44.29
5.0,55.05,67.49
29.0,45.7,55.53
31.0,8.19,44.34
19.0,26.51,65.94
25.0,28.16,66.33
24.0,34.45,55.82
16.0,26.66,56.91
14.0,33.83,40.27
26.0,22.61,48.36
8.0,58.45560000000002,49.86
7.0,31.04,68.93
7.0,28.46,49.2
8.0,34.54,45.31
15.0,24.09,17.09
18.0,34.43,18.63
4.0,24.97,59.85
20.0,58.45560000000002,57.71
27.0,21.93,90.09
13.0,5.88,46.85
10.0,27.92,51.93
1.0,28.58,61.42
26.0,7.78,43.82
27.0,34.06,57.97
17.0,26.58,49.03
23.0,21.41,46.8
4.0,23.28,46.57
10.0,22.18,41.69
15.0,31.36,68.89
28.0,20.27,45.58
31.0,23.65,56.15
6.0,50.17,64.12
29.0,31.61,59.29
11.0,8.38,49.34
22.0,28.33,90.96
1.0,28.56,44.43
19.0,33.74,85.48
22.0,9.72,66.1
35.0,33.65,57.02
34.0,6.91,48.92
19.0,26.34,69.59
33.0,21.68,52.69
14.0,26.05,53.12
16.0,6.07,46.13
26.0,24.19,68.33
3.0,29.56,46.7
14.0,9.57,45.32
13.0,26.65,44.1
24.0,31.33,68.62
17.0,55.57,58.02
15.0,28.08,88.96
26.0,21.96,59.26
8.0,34.42,64.48
28.0,24.8,54.49
33.0,51.26,57.32
26.0,21.63,12.53
26.0,9.15,55.94
4.0,34.32,45.08
28.0,24.25,46.33
2.0,30.49,55.76
22.0,22.87,67.88
30.0,29.52,15.35
26.0,21.98,40.9
7.0,24.18,68.03
15.0,21.58,51.01
33.0,20.95,43.97
2.0,33.1,41.35
14.0,8.23,40.37
32.0,25.04,89.49
33.0,32.97,60.56
28.0,33.72,91.66
35.0,21.96,42.88
3.0,30.7,43.44
3.0,32.09,65.78
7.0,24.03,46.78
8.0,34.5,48.46
25.0,55.74,60.92
31.0,32.46,59.47
28.0,30.97,44.25
1.0,31.65,58.13
34.0,20.49,41.05
24.0,51.53,93.41
2.0,24.77,46.62
27.0,33.59,41.96
2.0,30.94,54.12
12.0,22.57,41.5
6.0,20.34,92.29
18.0,32.04,47.77
25.0,57.98,94.03
16.0,26.18,43.05
19.0,23.65,63.22
22.0,33.68,47.57
21.0,7.64,49.15
7.0,31.9,56.57
25.0,51.54,60.29
33.0,34.19,48.06
7.0,21.49,16.95
9.0,27.38,18.74
30.0,22.78,60.64
2.0,28.45,44.97
34.0,23.65,13.05
27.0,32.95,17.21
31.0,22.9,61.41
26.0,31.18,48.29
35.0,24.46,65.85
17.0,51.98,56.97
9.0,33.98,15.52
24.0,26.41,11.14
17.0,31.39,44.55
19.0,23.49,67.61
28.0,31.89,60.3
3.0,45.58,68.52
23.0,27.56,92.09
7.0,24.54,47.81
31.0,45.42,88.4
5.0,34.53,43.79
9.0,6.8,18.58
21.0,27.95,56.38
19.0,33.66,50.4
4.0,58.45560000000002,61.02
15.0,26.36,43.37
25.0,32.71,67.23
9.0,26.93,88.46
15.0,58.45560000000002,18.47
7.0,24.37,60.78
1.0,24.31,52.8
34.0,27.74,67.91
18.0,58.45560000000002,55.83
31.0,33.14,88.15
22.0,23.34,63.58
29.0,22.66,52.67
8.0,30.98,40.83
2.0,22.55,43.03
35.0,30.9,13.32
30.0,27.44,48.61
28.0,50.41,65.47
28.0,29.66,53.43
28.0,26.84,44.92
4.0,23.86,44.19
20.0,22.15,15.06
22.0,29.32,61.43
13.0,31.42,43.56
1.0,20.02,43.74
17.0,32.38,43.97
3.0,47.59,86.07
15.0,31.1,88.46
35.0,22.46,60.83
9.0,31.34,53.46
1.0,20.7,40.77
14.0,29.72,54.88
8.0,32.61,15.07
8.0,24.34,46.31
29.0,24.22,56.48
22.0,31.05,64.69
31.0,27.54,48.17
18.0,21.91,45.9
32.0,21.48,57.49
4.0,54.64,69.26
26.0,26.76,58.41
22.0,25.91,13.66
4.0,33.18,62.01
33.0,21.92,43.95
27.0,29.48,56.97
26.0,30.05,64.17
10.0,30.45,67.79
23.0,28.36,65.93
33.0,26.96,61.53
16.0,25.9,43.07
24.0,33.9,17.72
12.0,7.54,50.08
14.0,26.36,66.58
12.0,32.99,42.71
23.0,27.15,54.69
31.0,9.62,11.14
15.0,21.21,42.73
11.0,46.47,40.97
5.0,20.22,45.9
12.0,53.45,59.88
29.0,8.39,11.14
4.0,31.69,58.29
9.0,26.78,92.2
2.0,31.14,45.56
17.0,28.75,52.74
12.0,21.89,12.03
31.0,22.65,49.74
20.0,32.93,86.78
10.0,20.02,57.07
3.0,58.45560000000002,50.78
3.0,29.84,68.01
18.0,58.45560000000002,85.42
11.0,24.12,56.88
23.0,32.56,91.29
33.0,26.1,61.61
21.0,34.03,44.52
21.0,8.43,43.11
2.0,23.64,49.45
28.0,26.11,86.24
32.0,5.87,63.12
13.0,20.91,17.21
11.0,7.94,66.25
11.0,8.57,47.63
12.0,58.45560000000002,67.68
33.0,25.97,63.72
29.0,28.38,68.06
23.0,25.66,51.85
9.0,28.37,46.12
16.0,5.53,45.0
9.0,45.86,43.14
31.0,52.64,53.74
34.0,26.77,51.98
26.0,28.52,59.58
34.0,29.6,18.38
14.0,53.11,57.63
12.0,32.39,51.78
6.0,58.45560000000002,66.69
26.0,27.69,64.41
2.0,34.67,50.64
24.0,26.85,50.95
14.0,33.63,17.11
28.0,28.84,54.45
19.0,25.58,52.37
27.0,54.42,64.37
4.0,8.74,52.53
28.0,25.92,12.78
5.0,30.25,12.24
4.0,26.42,50.35
24.0,24.63,45.14
31.0,20.5,47.69
22.0,5.53,44.67
33.0,31.3,16.91
33.0,34.07,44.28
25.0,21.91,49.97
22.0,9.76,66.85
28.0,28.78,16.87
1.0,5.56,59.76
27.0,32.66,68.18
3.0,51.72,61.18
31.0,27.51,52.06
17.0,9.67,66.32
17.0,28.76,17.6
8.0,32.2,40.11
30.0,21.87,45.1
34.0,24.45,59.42
20.0,34.96,41.35
21.0,24.24,67.36
3.0,20.15,68.49
26.0,27.64,14.19
33.0,31.81,40.19
16.0,33.42,69.11
31.0,27.61,54.3
6.0,26.88,64.41
9.0,34.98,57.1
30.0,27.47,92.94
6.0,29.0,91.63
1.0,21.05,94.03
16.0,29.35,58.35
31.0,49.94,52.95
27.0,32.37,47.48
20.0,46.18,65.49
29.0,32.14,88.49
27.0,32.65,15.04
25.0,20.67,19.03
26.0,33.98,48.01
10.0,25.4,69.33
26.0,23.44,43.99
12.0,23.96,48.11
33.0,21.12,43.89
5.0,27.48,51.21
5.0,24.78,69.73
29.0,32.37,60.73
29.0,20.17,66.81
3.0,50.18,50.74
12.0,34.12,42.48
10.0,20.19,64.41
26.0,22.54,48.44
4.0,31.62,42.85
7.0,58.45560000000002,15.27
9.0,29.96,92.83
21.0,29.62,65.47
6.0,26.55,60.34
9.0,24.98,41.14
1.0,32.05,40.52
11.0,27.65,50.61
12.0,30.73,17.35
20.0,30.22,40.91
18.0,52.87,43.14
25.0,46.02,66.85
9.0,45.78,87.54
7.0,46.98,62.7
5.0,26.23,43.19
5.0,31.49,43.35
10.0,31.43,87.22
8.0,26.19,59.71
35.0,22.49,62.0
10.0,25.09,15.63
18.0,26.92,64.26
17.0,20.88,88.68
10.0,26.58,19.26
13.0,29.77,64.39
3.0,29.96,48.21
6.0,25.19,53.72
6.0,34.56,67.43
22.0,27.93,50.85
25.0,8.88,63.22
21.0,58.45560000000002,44.24
16.0,28.97,49.51
12.0,32.78,19.07
25.0,7.98,58.61
33.0,34.71,40.46
32.0,21.73,65.93
7.0,46.42,60.51
34.0,31.49,52.93
32.0,30.2,13.33
1.0,32.57,66.85
25.0,9.08,54.96
3.0,30.46,58.49
19.0,20.07,42.86
33.0,45.58,56.98
21.0,34.77,59.64
27.0,26.46,13.44
26.0,32.86,49.15
32.0,34.04,56.27
12.0,31.27,51.02
3.0,28.75,50.05
17.0,30.39,43.58
18.0,33.7,51.57
12.0,6.33,89.0
9.0,27.87,45.36
22.0,30.83,54.17
30.0,22.3,43.16
31.0,31.91,14.62
26.0,45.97,68.99
16.0,27.01,68.03
21.0,8.06,65.58
10.0,28.56,58.68
23.0,9.33,63.45
2.0,30.33,61.1
18.0,20.98,57.24
18.0,8.15,42.85
10.0,27.31,64.76
29.0,31.8,13.79
25.0,32.53,63.36
30.0,29.23,54.16
10.0,27.33,47.34
24.0,26.14,66.8
33.0,29.43,61.65
12.0,34.21,40.59
